sdnEntryUid,sdnUid,lastName,sdnType,timeStamp,fetchedInformationUid
61ca2261-1e52-11e9-9f81-767479515eb2,7010,HEYATUL ULYA,Entity,2019-01-22 14:31:18,410e0b98-1e52-11e9-9f81-767479515eb2
61d959ba-1e52-11e9-9f81-767479515eb2,7011,RED SEA BARAKAT COMPANY LIMITED,Entity,2019-01-22 14:31:18,410e0b98-1e52-11e9-9f81-767479515eb2
61eac311-1e52-11e9-9f81-767479515eb2,7012,BARAKAT BANK AND REMITTANCES,Entity,2019-01-22 14:31:19,410e0b98-1e52-11e9-9f81-767479515eb2
61fa184e-1e52-11e9-9f81-767479515eb2,7013,BARAKAT COMPUTER CONSULTING,Entity,2019-01-22 14:31:19,410e0b98-1e52-11e9-9f81-767479515eb2
6208c380-1e52-11e9-9f81-767479515eb2,7014,BARAKAT CONSULTING GROUP,Entity,2019-01-22 14:31:19,410e0b98-1e52-11e9-9f81-767479515eb2
62177451-1e52-11e9-9f81-767479515eb2,7015,BARAKAT GLOBAL TELEPHONE COMPANY,Entity,2019-01-22 14:31:19,410e0b98-1e52-11e9-9f81-767479515eb2
62268260-1e52-11e9-9f81-767479515eb2,7016,BARAKAAT INTERNATIONAL COMPANIES,Entity,2019-01-22 14:31:19,410e0b98-1e52-11e9-9f81-767479515eb2
623526d1-1e52-11e9-9f81-767479515eb2,7017,BARAKAT POST EXPRESS,Entity,2019-01-22 14:31:19,410e0b98-1e52-11e9-9f81-767479515eb2
6246e3d8-1e52-11e9-9f81-767479515eb2,7018,BARAKAT REFRESHMENT COMPANY,Entity,2019-01-22 14:31:19,410e0b98-1e52-11e9-9f81-767479515eb2
4506357c-1e52-11e9-9f81-767479515eb2,702,"EDYJU, S.A.",Entity,2019-01-22 14:30:30,410e0b98-1e52-11e9-9f81-767479515eb2
62561fe7-1e52-11e9-9f81-767479515eb2,7021,AL-BARAKAT FINANCE GROUP,Entity,2019-01-22 14:31:19,410e0b98-1e52-11e9-9f81-767479515eb2
62656664-1e52-11e9-9f81-767479515eb2,7022,AL-BARAKAT FINANCIAL HOLDING COMPANY,Entity,2019-01-22 14:31:19,410e0b98-1e52-11e9-9f81-767479515eb2
6274a9c7-1e52-11e9-9f81-767479515eb2,7023,BARAKA TRADING COMPANY,Entity,2019-01-22 14:31:19,410e0b98-1e52-11e9-9f81-767479515eb2
628a70b0-1e52-11e9-9f81-767479515eb2,7114,AL-AQSA ISLAMIC BANK,Entity,2019-01-22 14:31:20,410e0b98-1e52-11e9-9f81-767479515eb2
629c004f-1e52-11e9-9f81-767479515eb2,7115,BEIT EL-MAL HOLDINGS,Entity,2019-01-22 14:31:20,410e0b98-1e52-11e9-9f81-767479515eb2
62aba8c1-1e52-11e9-9f81-767479515eb2,7116,HOLY LAND FOUNDATION FOR RELIEF AND DEVELOPMENT,Entity,2019-01-22 14:31:20,410e0b98-1e52-11e9-9f81-767479515eb2
62bfb825-1e52-11e9-9f81-767479515eb2,7132,UMMAH TAMEER E-NAU,Entity,2019-01-22 14:31:20,410e0b98-1e52-11e9-9f81-767479515eb2
62cef604-1e52-11e9-9f81-767479515eb2,7133,MAHMOOD,Individual,2019-01-22 14:31:20,410e0b98-1e52-11e9-9f81-767479515eb2
62e8b091-1e52-11e9-9f81-767479515eb2,7135,MAJEED,Individual,2019-01-22 14:31:20,410e0b98-1e52-11e9-9f81-767479515eb2
62fdc73f-1e52-11e9-9f81-767479515eb2,7138,TUFAIL,Individual,2019-01-22 14:31:20,410e0b98-1e52-11e9-9f81-767479515eb2
6315fe6a-1e52-11e9-9f81-767479515eb2,7140,LASHKAR E-TAYYIBA,Entity,2019-01-22 14:31:21,410e0b98-1e52-11e9-9f81-767479515eb2
6326dba5-1e52-11e9-9f81-767479515eb2,7141,CONTINUITY IRA,Entity,2019-01-22 14:31:21,410e0b98-1e52-11e9-9f81-767479515eb2
6336f6e4-1e52-11e9-9f81-767479515eb2,7142,FIRST OF OCTOBER ANTIFASCIST RESISTANCE GROUP,Entity,2019-01-22 14:31:21,410e0b98-1e52-11e9-9f81-767479515eb2
6346265c-1e52-11e9-9f81-767479515eb2,7143,LOYALIST VOLUNTEER FORCE,Entity,2019-01-22 14:31:21,410e0b98-1e52-11e9-9f81-767479515eb2
6355de17-1e52-11e9-9f81-767479515eb2,7144,ORANGE VOLUNTEERS,Entity,2019-01-22 14:31:21,410e0b98-1e52-11e9-9f81-767479515eb2
6366f0f9-1e52-11e9-9f81-767479515eb2,7145,RED HAND DEFENDERS,Entity,2019-01-22 14:31:21,410e0b98-1e52-11e9-9f81-767479515eb2
63765a55-1e52-11e9-9f81-767479515eb2,7146,ULSTER DEFENCE ASSOCIATION,Entity,2019-01-22 14:31:21,410e0b98-1e52-11e9-9f81-767479515eb2
63861ef4-1e52-11e9-9f81-767479515eb2,7148,BOULGHITI,Individual,2019-01-22 14:31:21,410e0b98-1e52-11e9-9f81-767479515eb2
639de0dc-1e52-11e9-9f81-767479515eb2,7149,REVIVAL OF ISLAMIC HERITAGE SOCIETY,Entity,2019-01-22 14:31:21,410e0b98-1e52-11e9-9f81-767479515eb2
63aca40d-1e52-11e9-9f81-767479515eb2,7150,AL-LIBI,Individual,2019-01-22 14:31:21,410e0b98-1e52-11e9-9f81-767479515eb2
63c46c29-1e52-11e9-9f81-767479515eb2,7151,ACCESOS ELECTRONICOS S.A.DE C.V.,Entity,2019-01-22 14:31:22,410e0b98-1e52-11e9-9f81-767479515eb2
63d50e8b-1e52-11e9-9f81-767479515eb2,7152,"ADMINISTRADORA DE INMUEBLES VIDA, S.A. DE C.V.",Entity,2019-01-22 14:31:22,410e0b98-1e52-11e9-9f81-767479515eb2
63e51301-1e52-11e9-9f81-767479515eb2,7153,"ADP, S.C.",Entity,2019-01-22 14:31:22,410e0b98-1e52-11e9-9f81-767479515eb2
63f5fe3c-1e52-11e9-9f81-767479515eb2,7154,"COMPLEJO TURISTICO OASIS, S.A. DE C.V.",Entity,2019-01-22 14:31:22,410e0b98-1e52-11e9-9f81-767479515eb2
6405a65d-1e52-11e9-9f81-767479515eb2,7156,"DISTRIBUIDORA IMPERIAL DE BAJA CALIFORNIA, S.A. DE C.V.",Entity,2019-01-22 14:31:22,410e0b98-1e52-11e9-9f81-767479515eb2
